order_id,products
1062207,8061 23700 24701 21137 4297 33754 41545 10070 6901 40459 5077 33787 29103 39581 39527
54292,48559 45603 6774 24385
2745367,47402 30591 39657 6184 31651
1510307,24616 3957 9659 691 10753 24925 22069 44632 43182 48726 8277 30489 40396 13176 33754 29941 27966 42265 40268
2395972,13176 45066 26949 45007 22677 12756
1476988,38928 47402 38440 116 33783 42803 6184 7131
2387654,37566 44632 21616
1250853,23165 13176 27845 15153 47626 21137 24852
48240,14874 35221 47209 1890
1015155,47209 21903 10749 27845 26369 42701 13176 21137
493968,47209 5876 41806 3957 42307 16154 24852 8277 5479 19660 43654
2196431,37029 16797 47766 47626
67449,40486 9755 11123
2347682,24838 13176 37022 19057 10129 21903 47626
1343483,26209 47209 13176 18465 16676 9618 21137 19660
478197,48776 20380 48588
2431570,4724 12078 32403 12341 8048 11365 30827
118472,21137 30563 12941 10210 15697 13263 39216 27966 7413 8518 14739 24518 26283 26209 16797 36011 11888 26021 24852 31717 34969 36676 45302 34243 24799 28535 45007 47626 27521 17794 11777 8309 4793 28465 36865
2512330,35004 17616
2019736,8277 13176 5785 47209 44895 39275 21903 27086
2770695,47144 44142 47626 40706
881145,47611 29373 29615
1671459,16083 28204 24390 39877 47626 24964 26604 27086 27521 21616 11974 12395 23165 21903 47766 21137 45878 15973 21405
330858,24852 1858 7327 25706 33827 28749 13176
1731075,42768 13176 21903 41596 35951 30450
2023068,30233
932730,4799 11520 40396 9076 7058 27086 42265 7412 20345 44632 18625 49683 15290 17795 21616 24952 40604 8518 25890 34126
1692795,8277 13176 5161 36011 38689 39560 37646 24838
1935014,30921
1470039,42736 13176 47877 26648 38819 33845 27845 4102 21137 27243 24024 22124 13050
40154,41844 27730 35898 26317 5212 30233 27325 17706 8053 16797 39275 23644 42719
2414088,8518
2316495,44085 37145 13083 6881 264 32353 36290 30723 32449 36214 39275 21288 43631 24660 23308 14346 16797 45076 1263
1570967,20114 23427 47591 13517 27521 5479 34358
1561047,13176 5782 22959 8555 40214 27966
761256,47209 13176 18362 32566 33000 49235 927
1032496,30827
2727221,9076 13176 38957
2679789,24852 26209 20670 32689 28985 21903 34126 13984 24830
2107247,33787 5970 6052 40571 30353 48290 5782 42431 42621 21938 6846 10957 45007 7925 45066
825110,48857 4357 46654
3222515,46069 31228 37022 12395 18465 47766 4562 31553
2499767,11495 3873
2627673,13176 47018 5876 27683 39877 30391 10749 44359 43686 43086 36685 9186 2825 47209
866438,26209 45007 5876 22935 24964 30233 47209 28745 21137 5132 5564 40146 31717 13176 13646 17835
467635,16696 34586 22395 14197 29744 41277
2086127,47626 39475 12606 14927 40332 1181 24852
1231511,26384 21709
465110,1069 5385
1468928,33055 432 13176 25466 11777 19660 24964 26209
919332,34050 35221 44632 21462 24852 2091
2369126,6631 20654 9175 15424 45064
838054,16797 5883
2484677,None
1969645,33198 19677 48577 47626 3957 47209 13176 35951
1838403,554 22324 35330 40826 14947 12129
570353,34969 44142 8174 7419 49235
2815048,4932 47912 27744 39236 1463
1659074,27845
1850819,13176 21137 38274 329 23383
2514050,13176 5785 39408 22365 39097 27521
609683,8380 40237
488000,None
1947586,31683 33787 35951 40396 24952 39877
322412,2966 45066 16797 18883 45970 28842
2684877,32455 35561 42803 889
3276838,26348 35042 44860 45977
1775154,39190 27966
934978,15872 25146 25570 8424 25830 5069 32043 2913 41787 42240 4297 28427 42450 24852 20339 35181 16020 16797 5460 23341 29615 9755 36099
2231673,21137 42265 11759 37980 21903 43352 39275
2783752,31774 17157 21137 49518 22025 20711 28946 34167 9124 6193 40332 5194 40541 24852 22369 1700 12500 21694 26604 39409
491313,44008 44053 24852 26683 14853 15074 26842 13198 43693
388828,11712 27845 47209 21903
2675656,None
537276,None
30163,17600 14218 37486 24852 17794 6948 16797 44765 5077 12099 14992 45437 19348 28849
2410083,47626 15405 24852 43662 14870 45104 46906 21903
1078497,3957 35989 28476 36735 38827 27086 21903 14947
940305,12078
3095772,4605 8193 21938 15290 12218 35042 45194 5259 7736 29487 10613 47366 26209 15860 24852 31981 39408 9076 44799
1212979,47766
1253970,48109 13870
1779392,19677 28204 9387 8174 39581 45531
3085253,12980 21683 21137 35084 18078 33125 24852 21614 38739 30391 3957 8277 12357 42768 4605
954987,34287 46184 18127
2078209,7521 44632 21709
293446,24024 33572 5785 49235 329 29871 37119 48186 22963 36735 23765
2598409,27086 4252 19057 47912 47209 45007 42380 26403 11520 14870 5015 6651 6638 21543 13517 42265 37233
3184851,30450 21903 16974 13176 20955 49235 42265 21573
1930896,32455
1591765,18514 5450 43654 41806 4809 16083 33352 3142 45066 14084 49235 48745 45007 24062 35168 24852 21903 35221 21709
2490103,15153 47877
1561456,15613 13143 21903 45741 13874 35649
2903564,42360 27985 49198 17316 6098 18465
485716,24852 13646 18434 48628 29180 49075 34243 21903 30639 15207 47766 13176 40723 6287 44948 27086 5251
2886047,27086 25670 43352 39409 36717
2621818,19057 40233 43772 9212 45948 47388 47766
3310878,32079
2250321,24852 47766 22035 40706 20899 43643 31100 22298 10768 38255 27690 27845 39216 39275 21137 14364 31288 11737 42828 11896 16613 26209 16070
1013705,32478 16797
156111,21137 27845 13176 39928 10070 6347 2716 29117 1194 35951 1463 32655
1580754,21501 11034 45759 38789 45793 40310 43693 196 3856 8645 48440 40199 22754 34986 46656 10350
1105665,None
1841023,9913 13176 23452 39409 14126 26165 20906 31228 7175 26032 37766 38164 32352 9881 46616 5547 48109 2966 21002 38205 4920 47766
2113983,13176 32644 33508 45954 12576 22559 5077 32331 5794 30135 5296
2564551,40189 6334 10300 28517 14218 196 373 1463 20955 14799 1986 34573
1059232,6300 33787 19156
2829297,49683 24852 27966 41950 24184 24838 46667 26209 21174 2732 49026 28756 21903
1066664,23341 25146
2527994,4149 27845 35951 21195 7948
2231495,41400 46562 10473 31651 8843 8617 28626 37710 40969 6184 37590 39657 10258 4938 13176
622786,24852 47766 42445 7090 21903
3326797,765
2257949,27845
1524906,11520 43789 24964 30450 49683 38293 24852 24838 42265 22935 40706
3142151,5212 24841 31720 4793 17807 25332 37646 43295 24852 20119 44765 27845 47766
2191045,14996 10749
1568813,23304 13014 31271 21616 4799 35833 14233 8277
2244410,13176 21573 41400 16953 11759 37710 19828 46061
3163465,4421 1208
640703,47766 37220 9825 47912 26131 2078 4781 8873 31506 21150 19174 21903 11520 18027 9124
2955447,18988 40571
2823173,27966 27344 24852 28204 39475 24184
1437198,23986 11000 5671 41026
2389721,49235 36316 47141 36214 28157
197334,8596 19125
3142625,5258 33000 35652
1204828,41757 29616 34243 27104 11520 47492 43394 41220 35163 28985 30391 28601
703641,32650 42437
3185774,None
2425138,13176 24235 43279 30764 26836 19348 19993 12980 6507 23760 25495 28481 32859 36624
82998,47626 33787 26209 46900 40571 33754 14462
69397,31040 25890 5390 36011
2195289,26209
1065314,22476 47357 31022 47626 47766
2991114,47626 27845 8467 29675 21137 17461
2125929,30233 41276
427563,42787 8859 30095 35782 47626 21938 35921 10732
1565480,None
1649561,15290 25424 22963 19244 27966 25705 27521 36256 9839
2539950,26949 47209
2259101,14999 35914 48004 44980
1289115,2091 42585 43789 17948 2452 36717 27156 29447 36011 47912 6933 24852 9839 47626 22935 35921 35951 21903
136016,17316 35221 14947 5100 44632 42265 47792
1110682,5077 32331 38200 44368 14421
1388789,31635 25466 47209
1964134,43352 9076 33000 21288
2839629,771 33198 196 21267 13176 46979 10673 17654 28634 11576 24852 26209 9076 43465 9409 45840
2458293,13575 34208 39408 889 6184
1759064,27845 46521 43154 46149
482363,48032 38374 35767 15902 29077 34511 38622 42193 13363
2472573,40028 5422 19734 42535 8873
2599433,None
2350112,9018 21903 5876 22935 34358
3207540,35600 695 36418 27966 39275 3784 17887 17683 2568 18019 38726
3257189,23909 12986 18805 29429
3226120,49383 21137 11520 38689 11821 15081 18531 27695 20995 23543
1890751,2326 3970 33205 40545 18765 49114 24852 5612 21903 16241 31258 459
2356403,33198 47766 4799 27966 13176 32648 5876 3957
866274,37687 31222 33768 6901 8571 12341 16953 48762
1351453,None
2313917,13176 13042 40467 21903 5769 31759
2488973,39928 17600 31683 1511 4451 21137 45066 41787 24852 46979
40511,4671 21616 48205 1463 42781 47141
1265636,18019 41787 33452 24852 28842 10957 18987 33021 45066 4367 7969 47626 35909 287 22866 12986 5385 29778 47357 41488 276 19173 38873 19348 16965 45118 32141 1929 14168 44632 43867 46842 36227 40287 516 32804 13997 14852 38797 48568
1514968,13176 32553 20493 31933 26010 4357 11224 15063 44098 30353 47652
1410230,None
918465,24852 39408
1530968,28252 21137 28413 14979 12078 651 5769 8048
2182048,30489 42342 27521
1945532,21903 1103 22035 4232 34243 32747 10753 32652 10070 8277 43988 13176 36695 46979 39275 36036 28597 13447 34262 8518 39094 31766 24489 40706 17600 23165 22220 17038 21137 27966 47209 22935 16249 3835 311 37158 21616 45007 8174 39928 41963
1499169,13176
2681168,38739 34993 40198 47167 26604 37131 36735 27845 4605 42736 46886 22151 11777
2300713,39657 38928 6184 45051 32455
473843,39475 5025 24852 32478
2644917,35628 17652 19660 10798 47209 22594 11782 1103
2958354,None
1481861,23737 48559 11937 43295 26047
1700926,21709 19006 13176 14036 21137 21903 47766
213330,5876 1463 29447 5456 4957 33754 38357 24852 30233
1597038,26209 47626 24852 11777
636670,46979 21137 24221 13176 10831 45007 47209 18609 38504 13629 21903 5479
2200907,43310 38693 19677 24838 32134 13176 25489 32935 27142 49416 30035 23375 4779
2383457,47977
1486259,21903 43889 47209 23634 9839 32467
2448690,47144 13176 16797 13018 46941 37072 8424 45007 25890 5025 7862 24184 42998 21137 24852 41950 47766 9510 45681 12011 16464 11152 18394 24097
1929965,26790 36695 21137 24561 34126 41950 19019 41220 26209 41844 24838 37158 24841 33636 42828 36316 45066 17706 24964 1935 47209 47977 30489 7952 13431 5539 23375 13176 22935 5876 13083 33579 27104 12756 43465 43659 5449 1559
153250,34050 13869
271431,21137 8424 24852 45066 47766 43662 3849 21903 16797 30492 42585
210065,47209 21137 3896 37646 45081 17985 11576 30561 33642 18465 27344 9405 46820 5646 41665 10306 31242 41844 16759 40706 27966 19057 36036
1453274,12341 7862 33768 8571
958959,31720 43643 31100
1401985,30827 4920
2311786,10749 2295 25931 3957 40174 40723 6344 24852
1946130,45603 24852 26209 30489 44632 22115
128009,16864 32566 45741 47977
2226777,895 47626 4920 14218 16797 27344 28985 24852 30985 42265
535717,4920 14354 29328
1294377,32478 13042 31422 48142 46149 196
1663126,35871 34503 34574 34 31608 6023 8475 31382
2977322,20463 45190 33198
2813190,9426 14702 48364 4920 26369 45066 6046 11712
534857,15386
2161338,19706 45007 260 37646 42445 28946 47209 9839 49520 22935 45106 21903 5077 13176 21137 30391 19820 44422 16759
772188,11520 9076 24838 40545 47766 37687
964052,22882 14992 8424 38028 24852 14111 21938 21316 43772 31915 45007 47141
1367209,44820 1463 15175
2136339,None
1969659,None
3105926,48642
1310569,28204 39097 24852 27086 32747 28156
965405,24852 21903 41540 22959 5450
2547505,47766 49235
2468772,8859 47209 36550 30391 38293 35163 21653 8021 28656
1759041,38456 47766 38777 24852 21137 3390
1398183,19368 39108 42585 1408 21316 36070 18656 35458 45007
2240156,21903 21616 41363 27596 37496 24852 40706 28769 43086 22227 13083
927134,27086 8929 35321
923272,26165 14645 36107
3135514,116 17207 43352 42803 21288 40944 16974 32689 13535 21903 17313 3265
2645641,24852
3408272,42585 48527 24852
1804589,39461 26900 32478 196 9358
3159801,45453 15290 21938 22935 11520 31717 34358 25931 47144 21903 28985 20114 48679 5450 4796 24954 8518 46979 44142 4605 24852 25890 17794 29487
1345919,10473 17224 47977 9411
1520027,24852 36316
1144002,21137 2732 29820 30949 5077 12341 27344 49628 21417 17758 24852 23233 36011 23644 16797 27690 38293 19816
1809575,14233 24838
2181582,13176 45747 39947 12576 17874 4603
464464,40865 46175
3348408,None
2962668,24852 49075 13560 10603
2573505,29623 21616
1167993,47626 21386 24964 11520
2926390,28748
1749520,38281 20899 31737 13176 38622 25340 18176 21903 4942 44514 7156 43643 40604 11481 23025 16797 38985 22969 20082 34128 41787
817342,24184 4605 19660 5212 47766 21543
1451977,47209 46150 9755 22504 2552 43295 33198 39450 26701 3151
3152454,43488 33021 43840 8587 13249 35004 3234 4778 8536 6184 32141 14252 16514 9458 49683 47145 21760 8204 3308 47595 14177 43734 43014
2224825,27344 2962 20899 44987 4210 26364 13740 24852 16363 31100 43643
311314,46820 24235 47766 25272 42813 34243 44025 21137 1219 17461 22935
1530439,39619 40604 13176 27104 45007 47626 24184 6740 49683 27344 5450 24852 6774 27086 33768 46516 21903 46906 17794 21616 8379
854103,1729
1479563,13176 21137 30391 22935 25890
613272,33195 21410 17668 42972 16192
354391,28204 22825 9550 19385 1511 37646 38453 30142 46616 24852 24759 12395 24787 10089
666473,45064 24852 49610 18987 33457 41220 38444 10279 18482
286651,47766 46990 21616 26410
1530966,6184 651 17157
2178720,1194 25718 42585 45007 24186 48857
2409973,None
1035705,26620 46485 18465 49235 3464
1432993,44359 30024 29439
1509956,5068 20171 4210
3010418,7628 21903 26604
1459343,24852 38200 40672 28454 21822 16564 23909 5025 5450
1014006,9358 9387 12341 16797 21292
2611702,19348 4472
2519322,47610 46676 38456 45066 4799
377496,13560 13176 21938 36968 24024 19448 37158 31683
3101635,36011
436996,32429 8590 15872 16759 20528 48745 14328 6377 5723 24852 48364 45116
536067,24852 5025 4638 6623 32689
1382987,27966 21137 17316 13176 10132
2270830,46069 34243 39276
1557873,21137 5077 25919 20082 26604 24852 25230 23634
1001776,1689 43721 16953 6369 28516 38928
2810218,24852 37722
3257047,14233 31651 13176 39332 34148
1637883,27344 6047 43772 20929 47107 13176 38200 10070 28204 30247 16358 28634 32842 6248 12427 4552 38028 1080 13287 9409 24184
3362128,16797 46149 196 8571 43352 32403 49610 13176
492895,21137 35951 30489 21903 19057 47626 14084 47209 24852 8518 30391
2372864,26209 13176 22935
1559550,33198 8859
2412886,None
2534081,45504 27845 31683 24235
695231,45167
1757045,13176 36729
2776301,41276 37849
1618745,45066 15424 25821 42518 47783
1260848,48697 43154
2253740,28476 2855 1463 11520 20995 38200 4562 17191 27966 24852 26620
1345662,37646 5212 20127 29447 22825 21903 13176 47209 46650 22963 581
1284114,41131 46088
1404034,6347 2966
1997793,13287 13029 22309 25745 8013 43154 23909 32679 2872 26709 7672 1436
468520,14999 39046 32665 6585 20463 46572 28572 30561 5077
3351610,28985 34969 17600 47766 40826 26209 31717 24799 24852 48595 28465 36865 13263 40001 34137 48900 44683 33942 6217 24035 8174 39055 38288 30820 6046 48679 27104 4605 17794 28204 13819 21468 48034 1402 13176 30233 6656 28199 19816 16185
2452982,39242 5876 24838 39275 36396
3162009,4957 21137 3661 44275 16797 45066 24852 5212 27845
246088,49054 13225 28993 47366 29545 39963 38241 42372 17197 3594 12604 44622 14875 8536
3088637,43295 13166 29447 33754 33787 4957 13176
66273,12341 13176 3298
213599,24253 30489 46692 8277 21137 8087 47626 8424 47766 24852 40706 30391 46069
2399389,27966 4957 40571 3952 37158 5876 44632 13176 33257 17949 47280 18523 47209 18362 41950 4421 18337 29447 27744 28199
618217,28156 14320 32700 24852 47626 38400
3349260,46931 34005 30827 21137 29223 14715 13176
1857602,9605 19348 46200 20078 20463 43352 26171 43784 2120 30391 1313 21938 11602 38200 29315 9972 20779
337818,3618 16997 779 15286
59929,34578 29447 40691 5077
3227302,13176
1356262,47867 38200 29487 48370 13834 15923 46654 34024 16696
3093406,39046 38444 33198 1743
3274139,38768 9839
2911542,18418 28985 16797 47766 8467 10305 4796 23734 27521 24852
2293592,24852 24838 44683 18465
173900,277 12276 30220
1946682,None
2903626,12341 23375
2572022,45223
3041973,8592 47766
2282230,27966 43255 27695 35628 44625 48647 37335 47029
1715436,27521 24838 24184 47766 24852
285601,26790 24964 28465 26620 40706 12614 22556 34126 42265 15649 21709 43352 48795 16797 13176 8424 11301 14129 10246 43961 17600 40910 38777 26346 45066 20904 11520 47626 24852 42093 6336 16262 34969 4920 34428 5212 42736 39275 46906 22035 5746 28993 23375 18020 36036 26604 33198
2621473,17946 43772 21137 31720 21903 24830 40604 47209 15290 45007
2039256,None
964567,33000 48186 30233
1504336,24489 43352 24852 22035 8339 5258 9390 27086 28553 19311 4367
258912,None
155789,24852 49235 37646 21137 33370 17652 18465 12614 30720 38274 42265 45066 17758
1078403,18027 13176 21903 4920 40604 28199 32465 28985 24184 35951 47626 22935 24852 30489 28849 42265 24160 18523 44683 25931 11925 46676 47766 24964 9387 25890
793686,27966 21903 42585 47209 26209 45570 39877 16759 47626
2999222,35004 8555 49191 44632 2452 27845 39947
858815,38775 25753 40706 6750 43789 1134 42803 26790 47196 31915 39697 21137 11519 14678 27845 27966 30391 13176
918179,8021 2086 35951 8414
1583183,44632
1201969,16714
2070069,4724 18889 11365 6137 21386
1834225,6340 24413 27845 24561 43394 2099 37449 39108 17316 21137
